K,Sample_Name,State,state_abbr,index,population_label,Longitude,Latitude,cluster,ancestry
2,Quercus_264,Arkansas,AR,02,02-Hempstead (AR),-93.65,33.77,cluster_2,0.0825
2,Quercus_265,Louisiana,LA,01,01-Caddo (LA),-94.02,32.99,cluster_1,0.215165
2,Quercus_265,Louisiana,LA,01,01-Caddo (LA),-94.02,32.99,cluster_2,0.784835
2,Quercus_266,Louisiana,LA,01,01-Caddo (LA),-94.02,32.99,cluster_1,0.236289
2,Quercus_266,Louisiana,LA,01,01-Caddo (LA),-94.02,32.99,cluster_2,0.763711
2,Quercus_267,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93,33.71,cluster_1,0.155553
2,Quercus_267,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93,33.71,cluster_2,0.844447
2,Quercus_268,Arkansas,AR,05,05-Union (AR/LA),-92.36,33.07,cluster_1,0.150867
2,Quercus_268,Arkansas,AR,05,05-Union (AR/LA),-92.36,33.07,cluster_2,0.849133
2,Quercus_269,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93,33.71,cluster_1,0.093969
2,Quercus_269,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93,33.71,cluster_2,0.906031
2,Quercus_270,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17,33.66,cluster_1,1e-5
2,Quercus_270,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17,33.66,cluster_2,0.99999
2,Quercus_271,Arkansas,AR,02,02-Hempstead (AR),-93.85,33.69,cluster_1,0.936923
2,Quercus_271,Arkansas,AR,02,02-Hempstead (AR),-93.85,33.69,cluster_2,0.063077
2,Quercus_272,Arkansas,AR,02,02-Hempstead (AR),-93.65,33.77,cluster_1,0.99999
2,Quercus_272,Arkansas,AR,02,02-Hempstead (AR),-93.65,33.77,cluster_2,1e-5
2,Quercus_273,Arkansas,AR,02,02-Hempstead (AR),-93.65,33.77,cluster_1,0.750278
2,Quercus_273,Arkansas,AR,02,02-Hempstead (AR),-93.65,33.77,cluster_2,0.249722
2,Quercus_274,Arkansas,AR,02,02-Hempstead (AR),-93.65,33.77,cluster_1,0.99999
2,Quercus_274,Arkansas,AR,02,02-Hempstead (AR),-93.65,33.77,cluster_2,1e-5
2,Quercus_275,Louisiana,LA,05,05-Union (AR/LA),-92.36,32.89,cluster_1,1e-5
2,Quercus_275,Louisiana,LA,05,05-Union (AR/LA),-92.36,32.89,cluster_2,0.99999
2,Quercus_276,Louisiana,LA,01,01-Caddo (LA),-94.02,32.99,cluster_1,0.212068
2,Quercus_276,Louisiana,LA,01,01-Caddo (LA),-94.02,32.99,cluster_2,0.787932
2,Quercus_277,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93,33.71,cluster_1,0.048261
2,Quercus_277,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93,33.71,cluster_2,0.951739
2,Quercus_278,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.08,33.71,cluster_1,0.047394
2,Quercus_278,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.08,33.71,cluster_2,0.952606
2,Quercus_279,Louisiana,LA,01,01-Caddo (LA),-94.02,32.99,cluster_1,0.222802
2,Quercus_279,Louisiana,LA,01,01-Caddo (LA),-94.02,32.99,cluster_2,0.77719800000000006
2,Quercus_280,Louisiana,LA,05,05-Union (AR/LA),-92.36,32.89,cluster_1,1e-5
2,Quercus_280,Louisiana,LA,05,05-Union (AR/LA),-92.36,32.89,cluster_2,0.99999
2,Quercus_281,Arkansas,AR,02,02-Hempstead (AR),-93.65,33.77,cluster_1,0.99999
2,Quercus_281,Arkansas,AR,02,02-Hempstead (AR),-93.65,33.77,cluster_2,1e-5
2,Quercus_282,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.08,33.71,cluster_1,0.098958
2,Quercus_282,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.08,33.71,cluster_2,0.901042
2,Quercus_283,Louisiana,LA,01,01-Caddo (LA),-94.02,32.97,cluster_1,0.224509
2,Quercus_283,Louisiana,LA,01,01-Caddo (LA),-94.02,32.97,cluster_2,0.775491
2,Quercus_284,Louisiana,LA,01,01-Caddo (LA),-94.02,32.99,cluster_1,0.218944
2,Quercus_284,Louisiana,LA,01,01-Caddo (LA),-94.02,32.99,cluster_2,0.781056
2,Quercus_285,Louisiana,LA,05,05-Union (AR/LA),-92.51,32.88,cluster_1,0.125614
2,Quercus_285,Louisiana,LA,05,05-Union (AR/LA),-92.51,32.88,cluster_2,0.874386
2,Quercus_286,Arkansas,AR,02,02-Hempstead (AR),-93.6472,33.74472,cluster_1,0.356363
2,Quercus_286,Arkansas,AR,02,02-Hempstead (AR),-93.6472,33.74472,cluster_2,0.643637
2,Quercus_287,Florida,FL,09,09-Okaloosa (FL),-86.4,30.54,cluster_1,0.077845
2,Quercus_287,Florida,FL,09,09-Okaloosa (FL),-86.4,30.54,cluster_2,0.922155
2,Quercus_288,Georgia,GA,11,11-Early (GA),-85.09,31.19,cluster_1,0.759428
2,Quercus_288,Georgia,GA,11,11-Early (GA),-85.09,31.19,cluster_2,0.240572
2,Quercus_289,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_1,0.122112
2,Quercus_289,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_2,0.877888
2,Quercus_290,Georgia,GA,12,12-Chattahoochee (GA),-84.68,32.33,cluster_1,0.145661
2,Quercus_290,Georgia,GA,12,12-Chattahoochee (GA),-84.68,32.33,cluster_2,0.854339
2,Quercus_291,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_1,0.090708
2,Quercus_291,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_2,0.909292
2,Quercus_292,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_1,0.056102
2,Quercus_292,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_2,0.943898
2,Quercus_293,Florida,FL,09,09-Okaloosa (FL),-86.4,30.54,cluster_1,0.076695
2,Quercus_293,Florida,FL,09,09-Okaloosa (FL),-86.4,30.54,cluster_2,0.923305
2,Quercus_294,Florida,FL,09,09-Okaloosa (FL),-86.4,30.54,cluster_1,0.080587
2,Quercus_294,Florida,FL,09,09-Okaloosa (FL),-86.4,30.54,cluster_2,0.919413
2,Quercus_295,Georgia,GA,12,12-Chattahoochee (GA),-84.68,32.33,cluster_1,0.140351
2,Quercus_295,Georgia,GA,12,12-Chattahoochee (GA),-84.68,32.33,cluster_2,0.859649
2,Quercus_296,Alabama,AL,10,10-Pike (AL),-85.89,31.79,cluster_1,0.115628
2,Quercus_296,Alabama,AL,10,10-Pike (AL),-85.89,31.79,cluster_2,0.884372
2,Quercus_297,Alabama,AL,10,10-Pike (AL),-85.89,31.79,cluster_1,0.103808
2,Quercus_297,Alabama,AL,10,10-Pike (AL),-85.89,31.79,cluster_2,0.896192
2,Quercus_298,Alabama,AL,10,10-Pike (AL),-85.89,31.79,cluster_1,0.100037
2,Quercus_298,Alabama,AL,10,10-Pike (AL),-85.89,31.79,cluster_2,0.899963
2,Quercus_299,Georgia,GA,12,12-Chattahoochee (GA),-84.66,32.32,cluster_1,0.150054
2,Quercus_299,Georgia,GA,12,12-Chattahoochee (GA),-84.66,32.32,cluster_2,0.849946
2,Quercus_300,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_1,0.058259
2,Quercus_300,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_2,0.941741
2,Quercus_301,Alabama,AL,10,10-Pike (AL),-85.89,31.79,cluster_1,0.115082
2,Quercus_301,Alabama,AL,10,10-Pike (AL),-85.89,31.79,cluster_2,0.884918
2,Quercus_302,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_1,0.093108
2,Quercus_302,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_2,0.906892
2,Quercus_303,Alabama,AL,10,10-Pike (AL),-85.89,31.79,cluster_1,0.074663
2,Quercus_303,Alabama,AL,10,10-Pike (AL),-85.89,31.79,cluster_2,0.925337
2,Quercus_304,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_1,0.053423
2,Quercus_304,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_2,0.946577
2,Quercus_305,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_1,0.09273
2,Quercus_305,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_2,0.90727
2,Quercus_306,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_1,0.095258
2,Quercus_306,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_2,0.904742
2,Quercus_307,Alabama,AL,10,10-Pike (AL),-85.89,31.79,cluster_1,0.120246
2,Quercus_307,Alabama,AL,10,10-Pike (AL),-85.89,31.79,cluster_2,0.879754
2,Quercus_308,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_1,0.054324
2,Quercus_308,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_2,0.945676
2,Quercus_309,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_1,0.069702
2,Quercus_309,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_2,0.930298
2,Quercus_310,Georgia,GA,13,13-Screven (GA),-81.79,32.66,cluster_1,0.748948
2,Quercus_310,Georgia,GA,13,13-Screven (GA),-81.79,32.66,cluster_2,0.251052
2,Quercus_311,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_1,0.105611
2,Quercus_311,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_2,0.894389
2,Quercus_312,Georgia,GA,11,11-Early (GA),-84.95,31.47,cluster_1,0.151377
2,Quercus_312,Georgia,GA,11,11-Early (GA),-84.95,31.47,cluster_2,0.848623
2,Quercus_313,Florida,FL,09,09-Okaloosa (FL),-86.4,30.54,cluster_1,0.080746
2,Quercus_313,Florida,FL,09,09-Okaloosa (FL),-86.4,30.54,cluster_2,0.919254
2,Quercus_314,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_1,0.093988
2,Quercus_314,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_2,0.906012
2,Quercus_315,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_1,0.107966
2,Quercus_315,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_2,0.892034
2,Quercus_316,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_1,0.077391
2,Quercus_316,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_2,0.922609
2,Quercus_317,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_1,0.086296
2,Quercus_317,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_2,0.913704
2,Quercus_318,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_1,0.075412
2,Quercus_318,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_2,0.924588
2,Quercus_319,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_1,0.093365
2,Quercus_319,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_2,0.906635
2,Quercus_320,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_1,0.108626
2,Quercus_320,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_2,0.891374
2,Quercus_321,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_1,0.077549
2,Quercus_321,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_2,0.922451
2,Quercus_322,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_1,0.101184
2,Quercus_322,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_2,0.898816
2,Quercus_323,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_1,0.118075
2,Quercus_323,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_2,0.881925
2,Quercus_324,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_1,0.119974
2,Quercus_324,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_2,0.880026
2,Quercus_325,Georgia,GA,12,12-Chattahoochee (GA),-84.77,32.4,cluster_1,0.295692
2,Quercus_325,Georgia,GA,12,12-Chattahoochee (GA),-84.77,32.4,cluster_2,0.704308
2,Quercus_326,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_1,0.105581
2,Quercus_326,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_2,0.894419
2,Quercus_327,Alabama,AL,10,10-Pike (AL),-85.9,31.79,cluster_1,0.083054
2,Quercus_327,Alabama,AL,10,10-Pike (AL),-85.9,31.79,cluster_2,0.916946
2,Quercus_328,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_1,0.062375
2,Quercus_328,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_2,0.937625
2,Quercus_329,Florida,FL,09,09-Okaloosa (FL),-86.54,30.56,cluster_1,0.120518
2,Quercus_329,Florida,FL,09,09-Okaloosa (FL),-86.54,30.56,cluster_2,0.879482
3,Quercus_002,Louisiana,LA,05,05-Union (AR/LA),-92.3645,32.89079,cluster_1,1e-5
3,Quercus_002,Louisiana,LA,05,05-Union (AR/LA),-92.3645,32.89079,cluster_2,1e-5
3,Quercus_002,Louisiana,LA,05,05-Union (AR/LA),-92.3645,32.89079,cluster_3,0.99998
3,Quercus_003,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_1,1e-5
3,Quercus_003,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_2,0.99998
3,Quercus_003,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_3,1e-5
3,Quercus_004,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_1,0.99998
3,Quercus_004,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_2,1e-5
3,Quercus_004,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_3,1e-5
3,Quercus_005,Louisiana,LA,05,05-Union (AR/LA),-92.3648,32.8913,cluster_1,0.234679
3,Quercus_005,Louisiana,LA,05,05-Union (AR/LA),-92.3648,32.8913,cluster_2,0.019501
3,Quercus_005,Louisiana,LA,05,05-Union (AR/LA),-92.3648,32.8913,cluster_3,0.74582
3,Quercus_010,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_1,1e-5
3,Quercus_010,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_2,0.99998
3,Quercus_010,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_3,1e-5
3,Quercus_012,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_1,0.99998
3,Quercus_012,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_2,1e-5
3,Quercus_012,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_3,1e-5
3,Quercus_013,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_1,1e-5
3,Quercus_013,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_2,1e-5
3,Quercus_013,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_3,0.99998
3,Quercus_014,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_1,0.628985
3,Quercus_014,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_2,0.315512
3,Quercus_014,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_3,0.055503
3,Quercus_018,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17231,33.65779,cluster_1,0.99998
3,Quercus_018,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17231,33.65779,cluster_2,1e-5
3,Quercus_018,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17231,33.65779,cluster_3,1e-5
3,Quercus_019,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_1,1e-5
3,Quercus_019,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_2,1e-5
3,Quercus_019,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_3,0.99998
3,Quercus_020,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17241,33.65793,cluster_1,0.99998
3,Quercus_020,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17241,33.65793,cluster_2,1e-5
3,Quercus_020,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17241,33.65793,cluster_3,1e-5
3,Quercus_021,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_1,1e-5
3,Quercus_021,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_2,1e-5
3,Quercus_021,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_3,0.99998
3,Quercus_023,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_1,1e-5
3,Quercus_023,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_2,0.99998
3,Quercus_023,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_3,1e-5
3,Quercus_026,Arkansas,AR,02,02-Hempstead (AR),-93.648914,33.768963,cluster_1,1e-5
3,Quercus_026,Arkansas,AR,02,02-Hempstead (AR),-93.648914,33.768963,cluster_2,0.99998
3,Quercus_026,Arkansas,AR,02,02-Hempstead (AR),-93.648914,33.768963,cluster_3,1e-5
3,Quercus_031,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_1,0.491079
3,Quercus_031,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_2,0.459018
3,Quercus_031,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_3,0.049903
3,Quercus_033,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_1,1e-5
3,Quercus_033,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_2,1e-5
3,Quercus_033,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_3,0.99998
3,Quercus_034,Arkansas,AR,02,02-Hempstead (AR),-93.648306,33.769511,cluster_1,1e-5
3,Quercus_034,Arkansas,AR,02,02-Hempstead (AR),-93.648306,33.769511,cluster_2,0.99998
3,Quercus_034,Arkansas,AR,02,02-Hempstead (AR),-93.648306,33.769511,cluster_3,1e-5
3,Quercus_035,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_1,1e-5
3,Quercus_035,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_2,0.99998
3,Quercus_035,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_3,1e-5
3,Quercus_048,Arkansas,AR,02,02-Hempstead (AR),-93.648478,33.769445,cluster_1,1e-5
3,Quercus_048,Arkansas,AR,02,02-Hempstead (AR),-93.648478,33.769445,cluster_2,0.934324
3,Quercus_048,Arkansas,AR,02,02-Hempstead (AR),-93.648478,33.769445,cluster_3,0.065666
3,Quercus_049,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_1,1e-5
3,Quercus_049,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_2,0.99998
3,Quercus_049,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_3,1e-5
3,Quercus_050,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_1,1e-5
3,Quercus_050,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_2,0.99998
3,Quercus_050,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_3,1e-5
3,Quercus_054,Arkansas,AR,02,02-Hempstead (AR),-93.8604,33.7368,cluster_1,0.628432
3,Quercus_054,Arkansas,AR,02,02-Hempstead (AR),-93.8604,33.7368,cluster_2,0.329575
3,Quercus_054,Arkansas,AR,02,02-Hempstead (AR),-93.8604,33.7368,cluster_3,0.041993
3,Quercus_056,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_1,0.99998
3,Quercus_056,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_2,1e-5
3,Quercus_056,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_3,1e-5
3,Quercus_058,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_1,1e-5
3,Quercus_058,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_2,0.99998
3,Quercus_058,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_3,1e-5
3,Quercus_059,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_1,1e-5
3,Quercus_059,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_2,0.99998
3,Quercus_059,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_3,1e-5
3,Quercus_061,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_1,1e-5
3,Quercus_061,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_2,1e-5
3,Quercus_061,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_3,0.99998
3,Quercus_063,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_1,1e-5
3,Quercus_063,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_2,0.99998
3,Quercus_063,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_3,1e-5
3,Quercus_064,Louisiana,LA,05,05-Union (AR/LA),-92.36326,32.89226,cluster_1,1e-5
3,Quercus_064,Louisiana,LA,05,05-Union (AR/LA),-92.36326,32.89226,cluster_2,1e-5
3,Quercus_064,Louisiana,LA,05,05-Union (AR/LA),-92.36326,32.89226,cluster_3,0.99998
3,Quercus_065,Louisiana,LA,05,05-Union (AR/LA),-92.3648,32.8913,cluster_1,1.2e-5
3,Quercus_065,Louisiana,LA,05,05-Union (AR/LA),-92.3648,32.8913,cluster_2,1e-5
3,Quercus_065,Louisiana,LA,05,05-Union (AR/LA),-92.3648,32.8913,cluster_3,0.999978
3,Quercus_069,Louisiana,LA,05,05-Union (AR/LA),-92.36307,32.89212,cluster_1,1e-5
3,Quercus_069,Louisiana,LA,05,05-Union (AR/LA),-92.36307,32.89212,cluster_2,1e-5
3,Quercus_069,Louisiana,LA,05,05-Union (AR/LA),-92.36307,32.89212,cluster_3,0.99998
3,Quercus_072,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17241,33.65793,cluster_1,0.99998
3,Quercus_072,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17241,33.65793,cluster_2,1e-5
3,Quercus_072,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17241,33.65793,cluster_3,1e-5
3,Quercus_075,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_1,1e-5
3,Quercus_075,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_2,0.99998
3,Quercus_075,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_3,1e-5
3,Quercus_076,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.116322,33.6862,cluster_1,0.99998
3,Quercus_076,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.116322,33.6862,cluster_2,1e-5
3,Quercus_076,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.116322,33.6862,cluster_3,1e-5
3,Quercus_078,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_1,1e-5
3,Quercus_078,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_2,0.99998
3,Quercus_078,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_3,1e-5
3,Quercus_080,Arkansas,AR,02,02-Hempstead (AR),-93.64827,33.768462,cluster_1,1e-5
3,Quercus_080,Arkansas,AR,02,02-Hempstead (AR),-93.64827,33.768462,cluster_2,0.99998
3,Quercus_080,Arkansas,AR,02,02-Hempstead (AR),-93.64827,33.768462,cluster_3,1e-5
3,Quercus_082,Louisiana,LA,05,05-Union (AR/LA),-92.36326,32.89226,cluster_1,1e-5
3,Quercus_082,Louisiana,LA,05,05-Union (AR/LA),-92.36326,32.89226,cluster_2,1e-5
3,Quercus_082,Louisiana,LA,05,05-Union (AR/LA),-92.36326,32.89226,cluster_3,0.99998
3,Quercus_085,Arkansas,AR,02,02-Hempstead (AR),-93.648914,33.768963,cluster_1,1e-5
3,Quercus_085,Arkansas,AR,02,02-Hempstead (AR),-93.648914,33.768963,cluster_2,0.99998
3,Quercus_085,Arkansas,AR,02,02-Hempstead (AR),-93.648914,33.768963,cluster_3,1e-5
3,Quercus_086,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_1,1e-5
3,Quercus_086,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_2,1e-5
3,Quercus_086,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_3,0.99998
3,Quercus_087,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_1,0.99998
3,Quercus_087,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_2,1e-5
3,Quercus_087,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_3,1e-5
3,Quercus_090,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_1,1e-5
3,Quercus_090,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_2,1e-5
3,Quercus_090,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_3,0.99998
3,Quercus_092,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_1,1e-5
3,Quercus_092,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_2,0.99998
3,Quercus_092,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_3,1e-5
3,Quercus_094,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_1,0.99998
3,Quercus_094,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_2,1e-5
3,Quercus_094,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_3,1e-5
3,Quercus_099,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_1,1.2e-5
3,Quercus_099,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_2,1e-5
3,Quercus_099,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_3,0.999978
